0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Dec '15,41.80,15106.60,,--,--,--,--,449.60,2448.00,--,--,--,--,--,9076.60,3132.40,--,3132.40,644.10,2488.30,-108.50,2379.80,596.50,1783.30,--,--,1783.30,1998.70,64015.30,--,,4.46,4.46,,4.46,4.46,,--,--,,,--,--,--,,--,--,--
Mar '16,--,15589.40,,--,--,--,--,500.10,2686.80,--,--,--,--,--,9158.70,3243.80,46.30,3290.10,987.60,2302.50,-98.50,2204.00,510.10,1693.90,--,--,1693.90,1998.70,109730.40,--,,4.24,4.24,,4.24,4.24,,--,--,,,--,--,--,,--,--,--
Jun '16,--,16339.70,,--,--,--,--,421.40,2987.70,--,--,--,--,--,9306.00,3624.60,50.10,3674.70,1298.40,2376.30,-292.00,2084.30,656.80,1427.50,--,--,1427.50,1998.70,67148.80,--,,3.57,3.57,,3.57,3.57,,--,--,,,--,--,--,,--,--,--
Sep '16,47.50,16480.10,,--,--,--,--,460.10,2938.90,--,--,--,--,--,9392.60,3688.50,--,3688.50,-404.90,4093.40,-118.00,3975.40,667.30,3308.10,--,--,3308.10,1998.70,69906.20,--,,8.28,8.28,,8.28,8.28,,--,--,,,--,--,--,,--,--,--
Dec '16,35.40,15239.60,,--,--,--,--,414.00,3001.70,--,--,--,--,--,9134.00,2689.90,--,2689.90,1402.20,1287.70,-308.00,979.70,557.90,421.80,--,--,421.80,1998.70,70335.10,--,,1.06,1.06,,1.06,1.06,,--,--,,,--,--,--,,--,--,--
Mar '17,--,14299.80,,--,--,--,--,443.00,3275.10,--,--,--,--,--,8779.90,1801.80,51.30,1853.10,849.20,1003.90,-16552.80,-15548.90,-465.80,-15083.10,--,--,-15083.10,1998.70,99208.60,--,,-37.74,-37.74,,-37.74,-37.74,,--,--,,,--,--,--,,--,--,--
Jun '17,--,14506.50,,--,--,--,--,442.60,3178.90,--,--,--,--,--,9164.90,1720.10,51.60,1771.70,1345.40,426.30,-4.00,422.30,141.70,280.60,--,--,280.60,1998.70,99491.70,--,,0.70,0.70,,0.70,0.70,,--,--,,,--,--,--,,--,--,--
Sep '17,--,13980.10,,--,--,--,--,424.20,3069.00,--,657.80,--,--,--,8135.30,1693.80,71.90,1765.70,1146.40,619.30,-83.50,535.80,41.30,494.50,--,--,494.50,1998.70,99586.90,--,,1.24,1.24,,1.24,1.24,,--,--,,,--,--,--,,--,--,--
Dec '17,--,12687.60,,--,--,--,--,420.20,3347.40,--,769.50,--,--,--,7225.70,924.80,80.00,1004.80,1182.90,-178.10,-47.30,-225.40,-289.70,64.30,--,--,64.30,1998.70,99664.20,--,,0.16,0.16,,0.16,0.16,,--,--,,,--,--,--,,--,--,--
Mar '18,--,12488.80,,--,--,--,--,433.90,3453.30,--,839.60,--,--,--,7344.40,417.60,32.10,449.70,1394.30,-944.60,-469.30,-1413.90,-653.70,-760.20,--,--,-760.20,1998.70,100862.20,--,,-1.90,-1.90,,-1.90,-1.90,,--,--,,,--,--,--,,--,--,--
