0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,226.91,226.91,9011.06,9011.06,9237.97,,31570.76,0.00,971.34,1586.50,34128.61,,2661.41,1159.69,11741.64,397.84,15960.58,59327.15,,,99.45,1.28,0.00,0.00,100.72,1114.26,256.48,30822.87,93.11,32387.45,,2212.92,0.00,0.00,4723.40,19940.94,62.44,26939.70,59327.15,,,1767.91,,0.00,0.00,0.00,0.00,,0.02,,--,,--,--,,--,,780.24,357.23,,4.98,2207.93
Mar 16,,,226.91,226.91,9927.21,9927.21,10154.11,,30269.67,0.00,1163.51,2842.72,34275.90,,3330.35,1511.37,18181.97,509.60,23533.29,67963.30,,,99.61,1.45,0.00,0.00,101.06,1252.17,307.70,43010.19,13.88,44685.00,,104.00,0.00,0.00,2363.86,20759.87,50.58,23278.30,67963.30,,,1907.59,,0.00,0.00,0.00,0.00,,0.62,,--,,--,--,,--,,1177.83,99.23,,4.00,100.00
Mar 17,,,226.91,226.91,11075.32,11075.32,11302.23,,33700.18,0.00,1310.86,3893.94,38904.98,,4983.14,1732.13,17090.67,397.16,24203.10,74410.31,,,82.17,1.61,0.00,0.00,83.78,1497.14,362.28,47308.88,75.15,49327.22,,52.21,0.00,0.00,4440.69,20531.32,58.87,25083.09,74410.31,,,1896.05,,0.00,0.00,0.00,0.00,,13.68,,--,,--,--,,--,,1476.63,83.32,,53.14,--
Mar 18,,,226.91,226.91,13348.58,13348.58,13575.48,,82130.85,0.00,536.25,127.33,82794.43,,0.00,219.77,655.36,0.00,875.13,97245.05,,,118.22,1.74,0.00,2.10,122.05,0.00,52.19,0.00,139.52,313.76,,2341.36,0.00,17.47,3674.56,90745.62,152.29,96931.29,97245.05,,,2857.89,,0.00,0.00,0.00,0.00,,17.34,,--,,--,--,,--,,--,833.61,,--,--
Mar 19,,,226.90,226.90,15609.38,15609.38,15836.28,,50725.10,0.00,172.46,133.26,51030.82,,37189.30,136.18,1099.90,0.00,38425.38,105292.48,,,143.46,1.97,0.00,2.06,147.49,0.00,75.70,0.00,250.24,473.43,,3999.07,0.00,28.42,3981.47,96751.49,58.60,104819.05,105292.48,,,878.78,,0.00,0.00,0.00,0.00,,68.39,,--,,--,--,,--,,--,--,,--,3999.07
Mar 20,,,226.88,226.88,17778.28,17778.28,18005.16,,51897.15,0.00,185.30,146.33,52228.78,,42474.60,144.97,1275.13,0.00,43894.70,114128.64,,,484.17,2.67,0.00,2.03,488.87,0.00,62.50,0.00,418.67,970.04,,2798.48,0.00,16.14,7314.92,102231.63,797.43,113158.60,114128.64,,,897.86,,0.00,0.00,0.00,0.00,,148.09,,--,,--,--,,--,,--,--,,--,2798.48
Mar 21,,,253.06,253.06,21315.31,21315.31,21568.37,,60915.04,0.00,201.28,142.54,61258.86,,45281.37,256.42,1313.84,0.00,46851.63,129678.86,,,432.96,2.39,0.00,2.00,437.35,0.00,639.14,0.00,382.57,1459.06,,3197.85,0.00,58.82,16441.82,108303.04,218.27,128219.80,129678.86,,,2384.45,,0.00,0.00,0.00,0.00,,23.29,,--,,--,--,,--,,--,--,,--,3197.85
Mar 22,,,270.52,270.52,25661.67,25661.67,25932.19,,67819.78,0.00,161.24,138.18,68119.20,,46676.93,168.70,1209.07,0.00,48054.70,142106.09,,,413.08,3.04,0.00,1.97,418.09,0.00,869.38,0.00,538.28,1825.75,,6809.16,0.00,198.02,16355.16,116665.15,252.85,140280.34,142106.09,,,2377.67,,0.00,0.00,0.00,0.00,,36.63,,--,,--,--,,--,,--,--,,--,6809.16
Mar 23,,,374.43,374.43,42737.37,42737.37,43306.64,,84316.27,0.00,360.64,211.48,84888.39,,73590.02,294.69,1584.12,0.00,75468.83,203663.86,,,699.70,2624.38,0.00,2.62,3392.78,0.00,1743.92,0.00,1141.48,6278.18,,8565.06,0.00,277.12,15817.41,171984.58,741.51,197385.68,203663.86,,,2507.74,,0.00,0.00,0.00,0.00,,109.21,,--,,--,1.17,,--,,--,--,,--,8565.06
Mar 24,,,375.79,375.79,48122.20,48122.20,48568.39,,93692.34,0.00,505.09,296.21,94493.64,,92148.80,217.19,1847.99,0.00,94213.98,237276.01,,,845.77,2440.66,0.00,0.98,3287.41,0.00,2884.03,0.00,922.57,7094.01,,10656.64,0.00,384.59,10812.64,207929.41,398.72,230182.00,237276.01,,,2279.37,,0.00,0.00,0.00,0.00,,144.91,,--,,--,1.45,,--,,--,--,,--,10656.64
