0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,643.78,643.78,14195.94,14218.81,14862.59,,12318.96,0.00,286.80,2104.19,14709.95,,7762.01,8852.65,3142.88,613.09,20370.63,49943.17,,,12260.50,3522.73,1349.95,0.00,21824.02,16966.95,0.00,2403.56,175.67,41370.20,,20.22,4802.08,1114.48,944.75,1574.41,117.03,8572.97,49943.17,,,9882.65,,1254.57,211.49,211.49,387.62,,1170.88,,337.83,,3980.18,1600.52,,111.29,,275.36,16613.45,,--,20.22
Mar 16,,,679.18,679.18,22582.93,22582.93,23262.11,,10599.96,71.39,3289.91,750.89,14712.15,,3654.72,5141.17,9455.58,450.27,18701.74,56676.00,,,17573.25,3502.56,1557.95,0.00,26762.34,15217.48,0.00,252.93,2581.56,44814.31,,1745.84,5117.92,2045.58,788.42,484.44,1679.49,11861.69,56676.00,,,0.00,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,111.29,,144.34,310.19,,--,1745.84
Mar 17,,,679.22,679.22,20483.39,20483.39,21162.61,,13686.09,147.58,1451.47,892.18,16177.32,,5158.52,11462.24,4440.42,477.17,21538.35,58878.28,,,17897.13,2875.80,1902.61,0.00,28043.92,14858.39,0.00,391.46,2827.44,46121.21,,2437.42,5553.01,2128.00,326.61,215.96,2096.07,12757.07,58878.28,,,4787.17,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,111.29,,218.18,310.19,,--,2437.42
Mar 18,,,679.22,679.22,19491.76,19491.76,20170.98,,13155.91,154.61,502.37,1009.48,14822.37,,3099.87,14225.63,6030.53,862.92,24218.95,59212.30,,,18192.52,3411.23,1371.45,0.00,26800.35,14260.79,0.00,143.96,3035.54,44240.64,,2502.78,5670.13,3479.81,795.42,140.27,2383.25,14971.66,59212.30,,,5269.63,,0.00,0.00,0.00,0.00,,3079.76,,--,,--,5422.47,,111.29,,--,310.19,,303.84,1517.03
Mar 19,,,679.22,679.22,21483.30,21483.30,22162.52,,13914.74,205.86,404.11,1281.59,15806.30,,3617.72,10408.83,7765.57,1148.69,22940.81,60909.63,,,18316.61,3970.22,2146.96,0.00,28573.42,15434.19,0.00,143.13,3529.59,47680.33,,1433.18,4662.00,3250.64,1306.61,200.08,2376.79,13229.30,60909.63,,,7246.04,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,111.29,,270.17,393.21,,0.91,1174.46
Mar 20,,,719.54,719.54,16800.61,16800.61,18387.65,,14776.51,198.59,1646.56,1769.74,18391.40,,6121.36,8102.25,10180.46,1406.75,25810.82,62589.87,,,19540.25,5667.73,1755.51,0.00,29702.78,15730.86,0.00,138.46,3449.01,49021.11,,885.31,3831.92,1978.06,3532.19,232.14,3109.14,13568.76,62589.87,,,4737.19,,0.00,0.00,0.00,0.00,,2946.64,,--,,--,3144.88,,111.29,,140.96,407.61,,--,885.31
Mar 21,,,765.81,765.81,18290.16,18290.16,19055.97,,16326.77,266.50,1786.93,1371.94,19752.14,,5421.95,8115.01,11671.05,1043.54,26251.55,65059.66,,,19922.06,6501.04,1400.82,0.00,29429.56,16114.91,0.00,72.39,3588.21,49205.07,,1578.26,4551.71,2087.51,4318.94,184.49,3133.68,15854.59,65059.66,,,3694.20,,0.00,0.00,0.00,0.00,,2159.77,,--,,--,2181.66,,111.29,,446.23,521.42,,--,1578.26
Mar 22,,,765.88,765.88,19171.88,19171.88,19937.76,,14102.74,173.72,1212.34,1474.11,16962.91,,9129.91,6102.10,11152.74,608.06,26992.81,63899.87,,,12065.89,2009.87,585.21,0.00,15543.00,29256.39,0.00,48.43,3432.44,48280.26,,5143.08,3718.49,2111.78,2605.43,139.37,1901.46,15619.61,63899.87,,,3353.04,,0.00,0.00,0.00,0.00,,1983.68,,--,,--,4006.60,,111.29,,718.49,620.45,,--,5143.08
Mar 23,,,766.02,766.02,21701.37,21701.37,22467.39,,10445.70,51.16,1411.78,1588.75,13497.39,,8426.74,7162.60,9805.30,408.89,25803.53,61770.77,,,12129.14,2413.18,575.65,0.00,15627.27,29181.62,1477.26,114.40,3870.27,50270.82,,3142.96,3027.90,2307.72,1414.65,132.29,1474.43,11499.95,61770.77,,,2515.88,,0.00,0.00,0.00,0.00,,1297.57,,--,,--,2979.25,,111.29,,574.37,630.45,,--,3142.96
Mar 24,,,766.50,766.50,29374.83,29374.83,30141.33,,5235.67,49.78,1392.16,1936.92,8614.53,,8535.37,8826.46,8830.41,1133.92,27326.16,66083.74,,,11990.26,2353.79,645.03,0.00,15578.00,30315.57,1558.65,101.89,3321.96,50876.07,,1993.50,3470.38,2765.16,5150.96,132.19,1695.48,15207.67,66083.74,,,2667.64,,0.00,0.00,0.00,0.00,,1217.86,,--,,--,3073.96,,111.29,,856.59,729.53,,33.14,1960.36
